"site","mean_value","id","zip"
19,-9.70127681891123e-13,72,96720
20,-9.70127681891123e-13,72,96720
21,-9.70127681891123e-13,72,96720
22,-18.9350369731141,72,96720
1,-1.06714045008024e-11,73,96734
2,-1.06714045008024e-11,73,96734
3,-1.06714045008024e-11,73,96734
4,-1.06714045008024e-11,73,96734
5,-1.06714045008024e-11,73,96734
6,-1.06714045008024e-11,73,96734
7,-1.06714045008024e-11,73,96734
8,-1.06714045008024e-11,73,96734
9,-1.06714045008024e-11,73,96734
10,-1.06714045008024e-11,73,96734
11,-1.06714045008024e-11,73,96734
12,-1.06714045008024e-11,73,96734
13,-109.068606337281,73,96734
14,-1.06714045008024e-11,73,96734
15,-1.06714045008024e-11,73,96734
16,-1.06714045008024e-11,73,96734
17,-1.06714045008024e-11,73,96734
18,-1.06714045008024e-11,73,96734
19,-1.06714045008024e-11,73,96734
20,-1.06714045008024e-11,73,96734
21,-1.06714045008024e-11,73,96734
22,-109.068606337281,73,96734
1,-7.27595761418343e-12,85,96792
2,-7.27595761418343e-12,85,96792
3,-7.27595761418343e-12,85,96792
4,-7.27595761418343e-12,85,96792
5,-7.27595761418343e-12,85,96792
6,-7.27595761418343e-12,85,96792
7,-7.27595761418343e-12,85,96792
8,-7.27595761418343e-12,85,96792
9,-7.27595761418343e-12,85,96792
10,-7.27595761418343e-12,85,96792
11,-7.27595761418343e-12,85,96792
12,-7.27595761418343e-12,85,96792
13,-8.97516771548253,85,96792
14,-7.27595761418343e-12,85,96792
15,-7.27595761418343e-12,85,96792
16,-7.27595761418343e-12,85,96792
17,-7.27595761418343e-12,85,96792
18,-7.27595761418343e-12,85,96792
19,-7.27595761418343e-12,85,96792
20,-7.27595761418343e-12,85,96792
21,-7.27595761418343e-12,85,96792
22,-8.97516771548253,85,96792
1,-6.06329801181952e-12,86,96826
2,-6.06329801181952e-12,86,96826
3,-6.06329801181952e-12,86,96826
4,-6.06329801181952e-12,86,96826
5,-6.06329801181952e-12,86,96826
6,-6.06329801181952e-12,86,96826
7,-6.06329801181952e-12,86,96826
8,-6.06329801181952e-12,86,96826
9,-6.06329801181952e-12,86,96826
10,-6.06329801181952e-12,86,96826
11,-6.06329801181952e-12,86,96826
12,-6.06329801181952e-12,86,96826
13,-6.06329801181952e-12,86,96826
14,-6.06329801181952e-12,86,96826
15,-6.06329801181952e-12,86,96826
16,-6.06329801181952e-12,86,96826
17,-6.06329801181952e-12,86,96826
18,-6.06329801181952e-12,86,96826
19,-447.422772612974,86,96826
20,-6.06329801181952e-12,86,96826
21,-6.06329801181952e-12,86,96826
22,-447.422777542942,86,96826
1,-3.88051072756449e-12,92,96743
2,-3.88051072756449e-12,92,96743
3,-3.88051072756449e-12,92,96743
4,-3.88051072756449e-12,92,96743
5,-3.88051072756449e-12,92,96743
6,-3.88051072756449e-12,92,96743
7,-3.88051072756449e-12,92,96743
8,-3.88051072756449e-12,92,96743
9,-3.88051072756449e-12,92,96743
10,-3.88051072756449e-12,92,96743
11,-3.88051072756449e-12,92,96743
12,-3.88051072756449e-12,92,96743
13,-3.88051072756449e-12,92,96743
14,-3.88051072756449e-12,92,96743
15,-3.88051072756449e-12,92,96743
16,-3.88051072756449e-12,92,96743
17,-3.88051072756449e-12,92,96743
18,-3.88051072756449e-12,92,96743
19,-19.4618564382283,92,96743
20,-3.88051072756449e-12,92,96743
21,-3.88051072756449e-12,92,96743
22,-19.4618564382283,92,96743
1,-5.0931703299284e-12,94,96704
2,-5.0931703299284e-12,94,96704
3,-5.0931703299284e-12,94,96704
4,-5.0931703299284e-12,94,96704
5,-5.0931703299284e-12,94,96704
6,-5.0931703299284e-12,94,96704
7,-5.0931703299284e-12,94,96704
8,-5.0931703299284e-12,94,96704
9,-5.0931703299284e-12,94,96704
10,-5.0931703299284e-12,94,96704
11,-5.0931703299284e-12,94,96704
12,-5.0931703299284e-12,94,96704
13,-5.0931703299284e-12,94,96704
14,-5.0931703299284e-12,94,96704
15,-5.0931703299284e-12,94,96704
16,-5.0931703299284e-12,94,96704
17,-110.71854862216,94,96704
