v1,zip,parkname,duration,distancemeters,duration_nearest_airport,distancem_nearest_airport,zip_to_airport,duration_airport_site,distancem_airport_site,airport_to_site,intra_island_duration,intra_island_distancem,residents_duration,residents_distance_meters,island_live,population2020,income
526,96729,Kaluahaulu,NA,NA,11.5,3888,Molokai Airport,73.099998,64225,Lihue Airport,84.6,68113,84.599998,68113,Molokai,1358,42857
529,96730,Kulanaahane Trail,47.4,37224,68.800003,48443,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,47.400002,37224,Oahu,1584,74792
530,96730,Kaunala Trail,58.7,41916,68.800003,48443,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,58.700001,41916,Oahu,1584,74792
531,96730,Sugi Grove,NA,NA,68.800003,48443,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,155.3,120138,155.3,120138,Oahu,1584,74792
532,96730,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,68.800003,48443,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,219.4,148741,219.39999,148741,Oahu,1584,74792
533,96730,Kuaokala Trail,107.9,91205,68.800003,48443,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,107.9,91205,Oahu,1584,74792
534,96730,Kamananui Trail,47.7,37419,68.800003,48443,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,47.700001,37419,Oahu,1584,74792
535,96730,Hipalau,NA,NA,68.800003,48443,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,141.9,112677,141.89999,112677,Oahu,1584,74792
536,96730,Waikolu,NA,NA,68.800003,48443,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,88.7,61996,88.699997,61996,Oahu,1584,74792
537,96730,Waimano Trail,58.4,46492,68.800003,48443,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,58.400002,46492,Oahu,1584,74792
538,96730,Wiliwilinui Ridge Trail,61.2,47875,68.800003,48443,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,61.200001,47875,Oahu,1584,74792
539,96730,Wiliwili,NA,NA,68.800003,48443,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,125.9,103057,125.9,103057,Oahu,1584,74792
540,96730,Kaluahaulu,NA,NA,68.800003,48443,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,141.9,112668,141.89999,112668,Oahu,1584,74792
541,96730,Kuliouou Trail,65.6,51078,68.800003,48443,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,65.599998,51078,Oahu,1584,74792
542,96730,Waikoali,NA,NA,68.800003,48443,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,158.6,121657,158.60001,121657,Oahu,1584,74792
543,96730,Manana Trail,56.2,45012,68.800003,48443,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,56.200001,45012,Oahu,1584,74792
544,96730,Waialae Cabin Campsite,NA,NA,68.800003,48443,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,118,92659,118,92659,Oahu,1584,74792
545,96730,Kawaikoi,NA,NA,68.800003,48443,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,171.7,126026,171.7,126026,Oahu,1584,74792
546,96730,Ainapo Cabin,NA,NA,68.800003,48443,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,211.6,154420,211.60001,154420,Oahu,1584,74792
547,96730,Lonomea,NA,NA,68.800003,48443,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,135.5,108208,135.5,108208,Oahu,1584,74792
548,96730,Peacock Flats Campsite,154.4,103084,68.800003,48443,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,154.39999,103084,Oahu,1584,74792
549,96730,Waimanu Campsite,NA,NA,68.800003,48443,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,166.5,145128,166.5,145128,Oahu,1584,74792
551,96730,Maakua Ridge Trail,21.2,13196,68.800003,48443,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,21.200001,13196,Oahu,1584,74792
553,96731,Waialae Cabin Campsite,NA,NA,95.699997,74696,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,144.9,118912,144.89999,118912,Oahu,3309,82792
554,96731,Lonomea,NA,NA,95.699997,74696,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,162.4,134461,162.39999,134461,Oahu,3309,82792
555,96731,Kuliouou Trail,100.2,74311,95.699997,74696,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,100.2,74311,Oahu,3309,82792
556,96731,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,95.699997,74696,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,246.3,174994,246.3,174994,Oahu,3309,82792
557,96731,Wiliwili,NA,NA,95.699997,74696,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,152.8,129310,152.8,129310,Oahu,3309,82792
558,96731,Kaunala Trail,33,21039,95.699997,74696,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,33,21039,Oahu,3309,82792
559,96731,Hipalau,NA,NA,95.699997,74696,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,168.8,138930,168.8,138930,Oahu,3309,82792
560,96731,Peacock Flats Campsite,168.3,107901,95.699997,74696,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,168.3,107901,Oahu,3309,82792
561,96731,Maakua Ridge Trail,22.5,11669,95.699997,74696,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,22.5,11669,Oahu,3309,82792
562,96731,Waikolu,NA,NA,95.699997,74696,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,115.6,88249,115.6,88249,Oahu,3309,82792
563,96731,Sugi Grove,NA,NA,95.699997,74696,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,182.2,146391,182.2,146391,Oahu,3309,82792
565,96731,Waikoali,NA,NA,95.699997,74696,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,185.5,147910,185.5,147910,Oahu,3309,82792
566,96731,Wiliwilinui Ridge Trail,95.8,71108,95.699997,74696,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,95.800003,71108,Oahu,3309,82792
567,96731,Kulanaahane Trail,77.6,66521,95.699997,74696,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,77.599998,66521,Oahu,3309,82792
568,96731,Waimanu Campsite,NA,NA,95.699997,74696,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,193.4,171381,193.39999,171381,Oahu,3309,82792
569,96731,Ainapo Cabin,NA,NA,95.699997,74696,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,238.5,180673,238.5,180673,Oahu,3309,82792
570,96731,Kuaokala Trail,121.8,96022,95.699997,74696,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,121.8,96022,Oahu,3309,82792
571,96731,Manana Trail,75.7,62577,95.699997,74696,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,75.699997,62577,Oahu,3309,82792
572,96731,Kamananui Trail,77.9,66716,95.699997,74696,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,77.900002,66716,Oahu,3309,82792
574,96731,Kaluahaulu,NA,NA,95.699997,74696,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,168.8,138921,168.8,138921,Oahu,3309,82792
575,96731,Waimano Trail,77.8,64057,95.699997,74696,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,77.800003,64057,Oahu,3309,82792
576,96731,Kawaikoi,NA,NA,95.699997,74696,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,198.6,152279,198.60001,152279,Oahu,3309,82792
578,96732,Sugi Grove,NA,NA,8.6999998,4519,Kahului Airport,86.5,71695,Lihue Airport,95.2,76214,95.199997,76214,Maui,27507,83547
579,96732,Wiliwilinui Ridge Trail,NA,NA,8.6999998,4519,Kahului Airport,49.799999,34212,Daniel K Inouye International Airport,58.5,38731,58.5,38731,Maui,27507,83547
580,96732,Kaunala Trail,NA,NA,8.6999998,4519,Kahului Airport,84,64898,Daniel K Inouye International Airport,92.7,69417,92.699997,69417,Maui,27507,83547
581,96732,Kuliouou Trail,NA,NA,8.6999998,4519,Kahului Airport,55,37598,Daniel K Inouye International Airport,63.7,42117,63.700001,42117,Maui,27507,83547
582,96732,Waimano Trail,NA,NA,8.6999998,4519,Kahului Airport,60.400002,36643,Daniel K Inouye International Airport,69.1,41162,69.099998,41162,Maui,27507,83547
583,96732,Kawaikoi,NA,NA,8.6999998,4519,Kahului Airport,102.9,77583,Lihue Airport,111.6,82102,111.6,82102,Maui,27507,83547
584,96732,Kaluahaulu,NA,NA,8.6999998,4519,Kahului Airport,73.099998,64225,Lihue Airport,81.8,68744,81.800003,68744,Maui,27507,83547
585,96732,Wiliwili,NA,NA,8.6999998,4519,Kahului Airport,57.099998,54614,Lihue Airport,65.8,59133,65.800003,59133,Maui,27507,83547
586,96732,Ainapo Cabin,NA,NA,8.6999998,4519,Kahului Airport,142.8,105977,Kona International at Keahole Airport,151.5,110496,151.5,110496,Maui,27507,83547
587,96732,Kulanaahane Trail,NA,NA,8.6999998,4519,Kahului Airport,34.700001,19070,Daniel K Inouye International Airport,43.4,23589,43.400002,23589,Maui,27507,83547
588,96732,Kamananui Trail,NA,NA,8.6999998,4519,Kahului Airport,35,19265,Daniel K Inouye International Airport,43.7,23784,43.700001,23784,Maui,27507,83547
589,96732,Kuaokala Trail,NA,NA,8.6999998,4519,Kahului Airport,92.599998,71137,Daniel K Inouye International Airport,101.3,75656,101.3,75656,Maui,27507,83547
590,96732,Maakua Ridge Trail,NA,NA,8.6999998,4519,Kahului Airport,88.300003,61386,Daniel K Inouye International Airport,97,65905,97,65905,Maui,27507,83547
591,96732,Manana Trail,NA,NA,8.6999998,4519,Kahului Airport,40.200001,23460,Daniel K Inouye International Airport,48.9,27979,48.900002,27979,Maui,27507,83547
592,96732,Waikolu,NA,NA,8.6999998,4519,Kahului Airport,19.9,13553,Molokai Airport,28.6,18072,28.6,18072,Maui,27507,83547
593,96732,Waimanu Campsite,NA,NA,8.6999998,4519,Kahului Airport,97.699997,96685,Kona International at Keahole Airport,106.4,101204,106.4,101204,Maui,27507,83547
594,96732,Lonomea,NA,NA,8.6999998,4519,Kahului Airport,66.699997,59765,Lihue Airport,75.4,64284,75.400002,64284,Maui,27507,83547
595,96732,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,8.6999998,4519,Kahului Airport,150.60001,100298,Kona International at Keahole Airport,159.3,104817,159.3,104817,Maui,27507,83547
597,96732,Peacock Flats Campsite,NA,NA,8.6999998,4519,Kahului Airport,138.5,82548,Daniel K Inouye International Airport,147.2,87067,147.2,87067,Maui,27507,83547
598,96732,Waialae Cabin Campsite,NA,NA,8.6999998,4519,Kahului Airport,49.200001,44216,Lihue Airport,57.9,48735,57.900002,48735,Maui,27507,83547
599,96732,Hipalau,NA,NA,8.6999998,4519,Kahului Airport,73.099998,64234,Lihue Airport,81.8,68753,81.800003,68753,Maui,27507,83547
600,96732,Waikoali,NA,NA,8.6999998,4519,Kahului Airport,89.800003,73214,Lihue Airport,98.5,77733,98.5,77733,Maui,27507,83547
601,96734,Ainapo Cabin,NA,NA,51.599998,37502,Daniel K Inouye International Airport,142.8,105977,Kona International at Keahole Airport,194.4,143479,194.39999,143479,Oahu,49922,102242
603,96734,Waikolu,NA,NA,51.599998,37502,Daniel K Inouye International Airport,19.9,13553,Molokai Airport,71.5,51055,71.5,51055,Oahu,49922,102242
605,96734,Peacock Flats Campsite,137.2,92143,51.599998,37502,Daniel K Inouye International Airport,138.5,82548,Daniel K Inouye International Airport,NA,NA,137.2,92143,Oahu,49922,102242
606,96734,Maakua Ridge Trail,57.8,39772,51.599998,37502,Daniel K Inouye International Airport,88.300003,61386,Daniel K Inouye International Airport,NA,NA,57.799999,39772,Oahu,49922,102242
607,96734,Waimanu Campsite,NA,NA,51.599998,37502,Daniel K Inouye International Airport,97.699997,96685,Kona International at Keahole Airport,149.3,134187,149.3,134187,Oahu,49922,102242
608,96734,Sugi Grove,NA,NA,51.599998,37502,Daniel K Inouye International Airport,86.5,71695,Lihue Airport,138.1,109197,138.10001,109197,Oahu,49922,102242
609,96734,Manana Trail,39,34071,51.599998,37502,Daniel K Inouye International Airport,40.200001,23460,Daniel K Inouye International Airport,NA,NA,39,34071,Oahu,49922,102242
610,96734,Keanakolu Ranger & Bunkhouse Cabins,NA,NA,51.599998,37502,Daniel K Inouye International Airport,150.60001,100298,Kona International at Keahole Airport,202.2,137800,202.2,137800,Oahu,49922,102242
611,96734,Waimano Trail,41.2,35551,51.599998,37502,Daniel K Inouye International Airport,60.400002,36643,Daniel K Inouye International Airport,NA,NA,41.200001,35551,Oahu,49922,102242
612,96734,Waialae Cabin Campsite,NA,NA,51.599998,37502,Daniel K Inouye International Airport,49.200001,44216,Lihue Airport,100.8,81718,100.8,81718,Oahu,49922,102242
613,96734,Kuliouou Trail,41.3,28966,51.599998,37502,Daniel K Inouye International Airport,55,37598,Daniel K Inouye International Airport,NA,NA,41.299999,28966,Oahu,49922,102242
614,96734,Kaunala Trail,82.7,74482,51.599998,37502,Daniel K Inouye International Airport,84,64898,Daniel K Inouye International Airport,NA,NA,82.699997,74482,Oahu,49922,102242
615,96734,Lonomea,NA,NA,51.599998,37502,Daniel K Inouye International Airport,66.699997,59765,Lihue Airport,118.3,97267,118.3,97267,Oahu,49922,102242
616,96734,Wiliwilinui Ridge Trail,37.9,30045,51.599998,37502,Daniel K Inouye International Airport,49.799999,34212,Daniel K Inouye International Airport,NA,NA,37.900002,30045,Oahu,49922,102242
617,96734,Kulanaahane Trail,30.8,25478,51.599998,37502,Daniel K Inouye International Airport,34.700001,19070,Daniel K Inouye International Airport,NA,NA,30.799999,25478,Oahu,49922,102242
618,96734,Kawaikoi,NA,NA,51.599998,37502,Daniel K Inouye International Airport,102.9,77583,Lihue Airport,154.5,115085,154.5,115085,Oahu,49922,102242
619,96734,Kamananui Trail,31.1,25673,51.599998,37502,Daniel K Inouye International Airport,35,19265,Daniel K Inouye International Airport,NA,NA,31.1,25673,Oahu,49922,102242
620,96734,Waikoali,NA,NA,51.599998,37502,Daniel K Inouye International Airport,89.800003,73214,Lihue Airport,141.4,110716,141.39999,110716,Oahu,49922,102242
621,96734,Kaluahaulu,NA,NA,51.599998,37502,Daniel K Inouye International Airport,73.099998,64225,Lihue Airport,124.7,101727,124.7,101727,Oahu,49922,102242
622,96734,Kuaokala Trail,90.7,80264,51.599998,37502,Daniel K Inouye International Airport,92.599998,71137,Daniel K Inouye International Airport,NA,NA,90.699997,80264,Oahu,49922,102242
623,96734,Hipalau,NA,NA,51.599998,37502,Daniel K Inouye International Airport,73.099998,64234,Lihue Airport,124.7,101736,124.7,101736,Oahu,49922,102242
624,96734,Wiliwili,NA,NA,51.599998,37502,Daniel K Inouye International Airport,57.099998,54614,Lihue Airport,108.7,92116,108.7,92116,Oahu,49922,102242
626,96737,Manana Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,40.200001,23460,Daniel K Inouye International Airport,131.8,111417,131.8,111417,Hawaii,4806,15654
627,96737,Kaluahaulu,NA,NA,91.599998,87957,Kona International at Keahole Airport,73.099998,64225,Lihue Airport,164.7,152182,164.7,152182,Hawaii,4806,15654
628,96737,Kamananui Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,35,19265,Daniel K Inouye International Airport,126.6,107222,126.6,107222,Hawaii,4806,15654
629,96737,Waimano Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,60.400002,36643,Daniel K Inouye International Airport,152,124600,152,124600,Hawaii,4806,15654
630,96737,Waialae Cabin Campsite,NA,NA,91.599998,87957,Kona International at Keahole Airport,49.200001,44216,Lihue Airport,140.8,132173,140.8,132173,Hawaii,4806,15654
632,96737,Peacock Flats Campsite,NA,NA,91.599998,87957,Kona International at Keahole Airport,138.5,82548,Daniel K Inouye International Airport,230.1,170505,230.10001,170505,Hawaii,4806,15654
633,96737,Waimanu Campsite,172.8,173789,91.599998,87957,Kona International at Keahole Airport,97.699997,96685,Kona International at Keahole Airport,NA,NA,172.8,173789,Hawaii,4806,15654
634,96737,Lonomea,NA,NA,91.599998,87957,Kona International at Keahole Airport,66.699997,59765,Lihue Airport,158.3,147722,158.3,147722,Hawaii,4806,15654
635,96737,Kawaikoi,NA,NA,91.599998,87957,Kona International at Keahole Airport,102.9,77583,Lihue Airport,194.5,165540,194.5,165540,Hawaii,4806,15654
636,96737,Kuliouou Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,55,37598,Daniel K Inouye International Airport,146.6,125555,146.60001,125555,Hawaii,4806,15654
637,96737,Waikolu,NA,NA,91.599998,87957,Kona International at Keahole Airport,19.9,13553,Molokai Airport,111.5,101510,111.5,101510,Hawaii,4806,15654
638,96737,Ainapo Cabin,62.1,61456,91.599998,87957,Kona International at Keahole Airport,142.8,105977,Kona International at Keahole Airport,NA,NA,62.099998,61456,Hawaii,4806,15654
639,96737,Waikoali,NA,NA,91.599998,87957,Kona International at Keahole Airport,89.800003,73214,Lihue Airport,181.4,161171,181.39999,161171,Hawaii,4806,15654
640,96737,Wiliwili,NA,NA,91.599998,87957,Kona International at Keahole Airport,57.099998,54614,Lihue Airport,148.7,142571,148.7,142571,Hawaii,4806,15654
641,96737,Kaunala Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,84,64898,Daniel K Inouye International Airport,175.6,152855,175.60001,152855,Hawaii,4806,15654
642,96737,Wiliwilinui Ridge Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,49.799999,34212,Daniel K Inouye International Airport,141.4,122169,141.39999,122169,Hawaii,4806,15654
643,96737,Kulanaahane Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,34.700001,19070,Daniel K Inouye International Airport,126.3,107027,126.3,107027,Hawaii,4806,15654
644,96737,Kuaokala Trail,NA,NA,91.599998,87957,Kona International at Keahole Airport,92.599998,71137,Daniel K Inouye International Airport,184.2,159094,184.2,159094,Hawaii,4806,15654
645,96737,Sugi Grove,NA,NA,91.599998,87957,Kona International at Keahole Airport,86.5,71695,Lihue Airport,178.1,159652,178.10001,159652,Hawaii,4806,15654
